county_fips,county_name,workforce_base,pop_total_base,mig_mean_pct,mig_std_pct,state_fips,estimate_type,acs_overlap_note,wf_end_p5,wf_end_p10,wf_end_p25,wf_end_p50,wf_end_p75,wf_end_p90,wf_end_p95,wf_end_mean,annual_retirements_end,annual_entries_end,pct_change_end,wf_mid_p50,pct_change_mid,forecast_end_year,forecast_start_year
107,Okfuskee County,6683.0,11278.0,-0.12427185028388603,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,5977.461078339279,6021.399422039541,6093.74528477076,6173.589858501122,6255.897266045876,6332.176274092116,6378.3489844720525,6174.302742958994,128.39766334384393,115.60046530895337,-7.62,6431.070668002389,-3.77,2035,2026
003,Alfalfa County,3482.0,5696.0,0.5302956734153039,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,3116.0953244141792,3140.683391750593,3180.187887135219,3224.775126556073,3267.940334240144,3308.7635428450717,3334.789072816766,3225.1729968103236,76.6977117323254,47.6073660342154,-7.39,3361.811325800086,-3.45,2035,2026
153,Woodward County,11925.0,20158.0,-0.539688285062845,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,10768.871570313035,10846.412839623661,10984.570442969363,11134.468387100766,11281.568518933209,11418.975447683935,11495.794488367093,11134.153685066623,192.71740514303553,221.3761906752971,-6.63,11519.921274756729,-3.4,2035,2026
015,Caddo County,16203.0,26447.0,-0.3540197164429884,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,14667.322372545214,14754.962664053697,14938.643264092214,15132.61435902329,15328.287900369309,15512.016093820346,15626.341583587986,15135.059605706314,261.5458990221423,278.67059469490255,-6.61,15638.017425332531,-3.49,2035,2026
117,Pawnee County,8956.0,15795.0,-0.159311642613458,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,8115.46636450247,8170.328553830569,8270.277466442836,8373.280617752589,8483.386747416325,8576.673524745987,8636.087522671764,8374.650992576551,166.1696345743099,163.01475057105793,-6.51,8647.870545054104,-3.44,2035,2026
093,Major County,4072.0,7628.0,-0.4195343145912192,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,3706.1674905674336,3738.99994370563,3783.909060465395,3832.9823563304594,3883.7761486029526,3929.0227909985556,3954.5893417180373,3833.232267927419,72.4379419244614,86.59883522535706,-5.87,3932.256343227093,-3.43,2035,2026
061,Haskell County,6582.0,11683.0,-0.12769456510877156,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,6011.97885087318,6052.283474094417,6124.4317670267665,6204.859334819845,6285.60541696675,6357.807174802706,6401.486741780636,6205.300901759601,118.84683567257008,124.09770064294091,-5.73,6371.266823963551,-3.2,2035,2026
135,Sequoyah County,22895.0,39860.0,0.013850641834200778,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,21011.169640015214,21147.999945114963,21401.00839581285,21683.772575375933,21961.505613341105,22221.561641857665,22355.123138402323,21682.151865082218,438.1579615479096,432.7275563658708,-5.29,22254.063700221028,-2.8,2035,2026
079,Le Flore County,28302.0,49053.0,-0.20427339302807626,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,25959.92536220631,26147.85397902632,26461.427506489046,26831.87056380441,27187.44100307432,27523.23671254711,27731.782609994454,26833.84234428638,495.29492065907925,543.1389343238864,-5.19,27469.189535543424,-2.94,2035,2026
115,Ottawa County,17181.0,30341.0,-0.4224245741359825,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,15765.987142864848,15874.204503792993,16065.570856614237,16292.537847075742,16503.62583342515,16713.01375427958,16817.917618826494,16291.373211267364,280.6507621782336,351.0326908820352,-5.17,16623.813977818456,-3.24,2035,2026
069,Johnston County,5953.0,10278.0,-0.24523411712154022,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,5480.1955185285715,5519.579760077952,5580.712749474689,5655.123950949259,5731.121055874163,5797.859815224463,5837.999157162308,5657.4511069847495,103.0055902507482,104.87898727202668,-5.0,5829.798349338429,-2.07,2035,2026
001,Adair County,11368.0,19575.0,-0.31579164260754383,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,10508.90970891964,10566.411453281344,10698.6841089313,10840.208782868864,10969.69313179996,11098.997301362502,11174.257615252523,10837.03630602063,198.83316393436786,228.37858526001008,-4.64,11088.185347580125,-2.46,2035,2026
147,Washington County,29703.0,53326.0,-0.1417630841232367,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,27682.773007974283,27919.727361022666,28212.34790286407,28599.110237510824,28979.18071351695,29324.671332098616,29538.030351678244,28606.29782741425,513.7473967192972,586.5347463025845,-3.72,29083.43620088917,-2.09,2035,2026
097,Mayes County,22909.0,39604.0,0.15718195749039296,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,21370.716048303544,21524.907228869437,21772.238391433362,22069.64790283076,22350.188670568125,22599.064456696,22766.632450825324,22066.33978679913,427.7606732574799,415.1581494988284,-3.66,22456.768503496176,-1.97,2035,2026
037,Creek County,42382.0,72830.0,0.25890716023682064,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,39803.63653944183,40068.33851673907,40550.62214726969,41112.307609724274,41628.48536506186,42138.35114738061,42449.20616628152,41106.99797896345,805.0178710913513,759.4011237350628,-3.0,41714.257447619486,-1.58,2035,2026
081,Lincoln County,19558.0,34219.0,0.2566506998146975,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,18408.181851696387,18520.317546926195,18744.47811593588,18997.68708313313,19245.615652504635,19460.792435482006,19597.553660100908,18996.008441241716,381.9525899363936,356.7795125368693,-2.86,19290.397064557896,-1.37,2035,2026
